,userId,movieId,rating,timestamp
19892666,137727,222,5.0,1996-03-05 08:19:45
19892659,137727,150,5.0,1996-03-05 08:19:45
19892670,137727,233,5.0,1996-03-05 08:19:46
19892671,137727,236,3.0,1996-03-05 08:19:46
19892672,137727,246,5.0,1996-03-05 08:19:46
19892674,137727,253,4.0,1996-03-05 08:19:46
19892675,137727,265,5.0,1996-03-05 08:19:46
19892676,137727,268,5.0,1996-03-05 08:19:46
19892654,137727,50,5.0,1996-03-05 08:19:47
19892683,137727,306,4.0,1996-03-05 08:19:47
19892684,137727,314,5.0,1996-03-05 08:19:47
19892681,137727,296,5.0,1996-03-05 08:19:47
19892689,137727,329,4.0,1996-03-05 08:19:47
19892682,137727,301,4.0,1996-03-05 08:19:47
19892687,137727,321,5.0,1996-03-05 08:19:47
19892685,137727,316,3.0,1996-03-05 08:19:47
19892691,137727,468,5.0,1996-03-05 08:19:47
19892658,137727,147,5.0,1996-03-05 08:19:47
19892660,137727,151,5.0,1996-03-05 08:19:47
19892677,137727,272,4.0,1996-03-05 08:19:47
19892688,137727,326,3.0,1996-03-05 08:19:48
19892690,137727,339,5.0,1996-03-05 08:19:48
19892673,137727,252,5.0,1996-03-05 08:22:49
19892663,137727,161,5.0,1996-03-05 08:22:49
19892661,137727,153,4.0,1996-03-05 08:22:49
19892680,137727,294,5.0,1996-03-05 08:22:49
19892686,137727,317,5.0,1996-03-05 08:22:49
19892678,137727,276,4.0,1996-03-05 08:22:49
19892679,137727,292,4.0,1996-03-05 08:22:49
19892665,137727,218,5.0,1996-03-05 08:24:43
18853866,130558,153,4.0,1996-03-05 15:08:43
18853863,130558,150,4.0,1996-03-05 15:08:43
18853867,130558,154,4.0,1996-03-05 15:08:43
18853890,130558,215,4.0,1996-03-05 15:08:43
18853902,130558,234,3.0,1996-03-05 15:08:44
18853876,130558,168,4.0,1996-03-05 15:08:44
18853905,130558,237,4.0,1996-03-05 15:08:44
18853875,130558,165,4.0,1996-03-05 15:08:44
18853891,130558,216,2.0,1996-03-05 15:08:44
18853871,130558,160,2.0,1996-03-05 15:08:44
18853893,130558,218,4.0,1996-03-05 15:08:44
18853896,130558,225,3.0,1996-03-05 15:08:44
18853897,130558,228,4.0,1996-03-05 15:08:44
18853899,130558,230,4.0,1996-03-05 15:08:44
18853900,130558,231,3.0,1996-03-05 15:08:44
18853824,130558,22,4.0,1996-03-05 15:08:44
18853889,130558,213,5.0,1996-03-05 15:08:44
18853916,130558,272,5.0,1996-03-05 15:08:45
18853862,130558,144,4.0,1996-03-05 15:08:45
18853892,130558,217,4.0,1996-03-05 15:08:45
18853904,130558,236,4.0,1996-03-05 15:08:45
18853908,130558,247,4.0,1996-03-05 15:08:45
18853914,130558,265,5.0,1996-03-05 15:08:45
18853915,130558,266,3.0,1996-03-05 15:08:45
18853940,130558,330,4.0,1996-03-05 15:08:45
18853938,130558,321,4.0,1996-03-05 15:08:45
18853943,130558,334,3.0,1996-03-05 15:08:45
18853932,130558,307,5.0,1996-03-05 15:08:45
18853931,130558,306,5.0,1996-03-05 15:08:45
18853930,130558,305,2.0,1996-03-05 15:08:45
18853925,130558,292,3.0,1996-03-05 15:08:45
18853922,130558,281,3.0,1996-03-05 15:08:45
18853920,130558,278,4.0,1996-03-05 15:08:45
18853917,130558,273,5.0,1996-03-05 15:08:45
18853945,130558,339,2.0,1996-03-05 15:08:46
18853933,130558,308,5.0,1996-03-05 15:08:46
1105784,7546,47,5.0,1996-03-08 13:57:32
1105794,7546,110,4.0,1996-03-08 13:57:32
1105789,7546,70,5.0,1996-03-08 13:57:32
1105787,7546,65,4.0,1996-03-08 13:57:32
1105778,7546,32,5.0,1996-03-08 13:57:32
1105774,7546,21,4.0,1996-03-08 13:57:32
1105773,7546,19,4.0,1996-03-08 13:57:32
1105766,7546,1,4.0,1996-03-08 13:57:32
1105768,7546,6,4.0,1996-03-08 13:57:32
1105771,7546,16,4.0,1996-03-08 13:57:32
1105770,7546,10,4.0,1996-03-08 13:57:32
1105769,7546,7,4.0,1996-03-08 13:57:32
1105791,7546,88,3.0,1996-03-08 14:02:57
1105786,7546,58,5.0,1996-03-08 14:02:57
1105799,7546,150,4.0,1996-03-08 14:17:36
1105800,7546,153,4.0,1996-03-08 14:17:36
1105823,7546,216,5.0,1996-03-08 14:17:36
1105804,7546,163,5.0,1996-03-08 14:17:36
1105781,7546,39,4.0,1996-03-08 14:17:36
1105805,7546,165,4.0,1996-03-08 14:17:36
1105822,7546,215,5.0,1996-03-08 14:17:36
1105803,7546,161,4.0,1996-03-08 14:17:36
1105843,7546,316,4.0,1996-03-08 14:17:37
1105836,7546,292,3.0,1996-03-08 14:17:37
1105835,7546,288,5.0,1996-03-08 14:17:37
1105833,7546,259,4.0,1996-03-08 14:17:37
1105830,7546,253,4.0,1996-03-08 14:17:37
1105828,7546,235,5.0,1996-03-08 14:17:37
1105838,7546,296,5.0,1996-03-08 14:17:37
1105806,7546,170,4.0,1996-03-08 14:17:37
1105818,7546,196,4.0,1996-03-08 14:17:37
1105816,7546,193,3.0,1996-03-08 14:17:37
1105814,7546,186,3.0,1996-03-08 14:17:37
1105810,7546,175,4.0,1996-03-08 14:17:37
1105807,7546,172,3.0,1996-03-08 14:17:37
1105847,7546,325,3.0,1996-03-08 14:17:37
1105782,7546,44,4.0,1996-03-08 14:17:37
1105827,7546,231,5.0,1996-03-08 14:17:37
1105850,7546,329,4.0,1996-03-08 14:17:37
1105855,7546,342,4.0,1996-03-08 14:17:37
1105852,7546,333,4.0,1996-03-08 14:17:38
1105848,7546,327,4.0,1996-03-08 14:17:38
1105846,7546,322,5.0,1996-03-08 14:17:38
1105845,7546,318,5.0,1996-03-08 14:17:38
1105785,7546,50,5.0,1996-03-08 14:17:38
1105841,7546,312,4.0,1996-03-08 14:17:38
1105813,7546,185,4.0,1996-03-08 14:17:38
1105840,7546,303,4.0,1996-03-08 14:17:38
1105849,7546,328,5.0,1996-03-08 14:17:38
1105820,7546,208,4.0,1996-03-08 14:17:38
1105851,7546,332,3.0,1996-03-08 14:17:38
1105837,7546,293,5.0,1996-03-08 14:17:38
18853958,130558,365,4.0,1996-03-08 16:40:19
18853911,130558,253,5.0,1996-03-08 16:40:19
18853950,130558,348,5.0,1996-03-08 16:40:19
18853948,130558,345,4.0,1996-03-08 16:40:20
15549603,107537,19,2.0,1996-03-08 21:09:02
15549607,107537,39,4.0,1996-03-08 21:09:02
15549616,107537,150,4.0,1996-03-08 21:09:02
15549617,107537,160,3.0,1996-03-08 21:09:02
15549619,107537,218,4.0,1996-03-08 21:09:02
15549620,107537,222,4.0,1996-03-08 21:09:02
15549621,107537,229,4.0,1996-03-08 21:09:02
15549622,107537,233,5.0,1996-03-08 21:09:03
15549626,107537,247,5.0,1996-03-08 21:09:03
15549625,107537,246,4.0,1996-03-08 21:09:03
15549624,107537,242,4.0,1996-03-08 21:09:03
15549623,107537,235,4.0,1996-03-08 21:09:03
15549629,107537,253,4.0,1996-03-08 21:09:03
15549628,107537,252,3.0,1996-03-08 21:09:03
15549627,107537,249,4.0,1996-03-08 21:09:03
15549636,107537,296,5.0,1996-03-08 21:09:04
15549631,107537,261,5.0,1996-03-08 21:09:04
15549633,107537,273,4.0,1996-03-08 21:09:04
15549643,107537,342,3.0,1996-03-08 21:09:04
15549638,107537,305,4.0,1996-03-08 21:09:04
15549634,107537,278,3.0,1996-03-08 21:09:04
15549637,107537,300,4.0,1996-03-08 21:09:04
15549635,107537,282,4.0,1996-03-08 21:09:04
15549618,107537,173,3.0,1996-03-08 21:09:04
15549630,107537,260,5.0,1996-03-08 21:09:05
15549632,107537,272,5.0,1996-03-08 21:09:05
15549641,107537,334,5.0,1996-03-08 21:09:05
15549642,107537,339,4.0,1996-03-08 21:09:05
15549644,107537,468,4.0,1996-03-08 21:09:05
15549640,107537,331,3.0,1996-03-08 21:09:05
15549639,107537,319,5.0,1996-03-08 21:09:05
15549615,107537,149,3.0,1996-03-08 21:11:46
14452525,99851,154,4.0,1996-03-08 22:53:41
14452533,99851,218,4.0,1996-03-08 22:53:41
14452522,99851,150,5.0,1996-03-08 22:53:41
14452524,99851,153,4.0,1996-03-08 22:53:41
14452545,99851,261,5.0,1996-03-08 22:53:42
14452546,99851,265,5.0,1996-03-08 22:53:42
14452534,99851,222,5.0,1996-03-08 22:53:42
14452550,99851,292,4.0,1996-03-08 22:53:42
14452552,99851,300,5.0,1996-03-08 22:53:42
14452553,99851,305,4.0,1996-03-08 22:53:42
14452549,99851,289,4.0,1996-03-08 22:53:42
14452543,99851,247,4.0,1996-03-08 22:53:42
14452540,99851,235,5.0,1996-03-08 22:53:42
14452541,99851,236,5.0,1996-03-08 22:53:42
14452538,99851,232,5.0,1996-03-08 22:53:42
14452539,99851,233,4.0,1996-03-08 22:53:42
14452526,99851,163,4.0,1996-03-08 22:53:42
14452527,99851,165,4.0,1996-03-08 22:53:42
14452528,99851,173,4.0,1996-03-08 22:53:42
14452530,99851,186,4.0,1996-03-08 22:53:42
14452542,99851,246,5.0,1996-03-08 22:53:42
14452551,99851,296,5.0,1996-03-08 22:53:42
14452559,99851,338,4.0,1996-03-08 22:53:43
14452523,99851,151,5.0,1996-03-08 22:53:43
14452558,99851,334,5.0,1996-03-08 22:53:43
14452529,99851,185,4.0,1996-03-08 22:53:43
14452560,99851,339,4.0,1996-03-08 22:53:43
14452568,99851,468,5.0,1996-03-08 22:53:43
14452555,99851,317,5.0,1996-03-08 22:53:43
14452557,99851,331,5.0,1996-03-08 22:53:43
14452556,99851,329,4.0,1996-03-08 22:53:43
14452554,99851,315,3.0,1996-03-08 22:53:43
14452548,99851,272,5.0,1996-03-08 22:53:43
14452544,99851,260,4.0,1996-03-08 22:53:43
13634814,94179,141,5.0,1996-03-10 05:56:33
13634810,94179,95,4.0,1996-03-10 06:02:31
13634794,94179,10,3.0,1996-03-10 06:02:31
13634795,94179,16,3.0,1996-03-10 06:02:31
13634796,94179,17,5.0,1996-03-10 06:02:31
13634807,94179,70,4.0,1996-03-10 06:02:31
13634799,94179,25,4.0,1996-03-10 06:02:31
13634800,94179,32,4.0,1996-03-10 06:02:31
13634793,94179,1,5.0,1996-03-10 06:02:32
13634803,94179,45,4.0,1996-03-10 06:02:32
13634804,94179,47,4.0,1996-03-10 06:05:41
13634801,94179,36,5.0,1996-03-10 06:05:41
1077342,7334,110,5.0,1996-03-10 13:51:52
1077331,7334,16,4.0,1996-03-10 13:51:52
1077341,7334,95,3.0,1996-03-10 13:51:52
1077344,7334,112,5.0,1996-03-10 13:51:53
1077333,7334,25,5.0,1996-03-10 13:51:53
1077327,7334,1,5.0,1996-03-10 13:51:53
1077335,7334,36,5.0,1996-03-10 13:51:53
1077332,7334,21,5.0,1996-03-10 13:51:53
1077450,7334,608,5.0,1996-03-10 13:51:53
1077340,7334,70,3.0,1996-03-10 13:51:53
1077343,7334,111,5.0,1996-03-10 13:51:53
1077337,7334,45,5.0,1996-03-10 13:51:53
11085139,76615,203,5.0,1996-03-10 17:59:03
11085121,76615,31,4.0,1996-03-10 17:59:03
13235803,91454,88,3.0,1996-03-10 18:15:42
13235784,91454,6,4.0,1996-03-10 18:15:42
13235788,91454,16,5.0,1996-03-10 18:15:42
13235876,91454,611,2.0,1996-03-10 18:20:10
13235814,91454,141,5.0,1996-03-10 18:20:10
9935566,68648,588,5.0,1996-03-11 10:08:09
1105826,7546,225,3.0,1996-03-12 08:57:56
1105812,7546,181,4.0,1996-03-12 08:57:56
1105839,7546,300,4.0,1996-03-12 08:57:56
1105809,7546,174,2.0,1996-03-12 08:57:56
1105802,7546,158,3.0,1996-03-12 08:57:56
1105842,7546,315,3.0,1996-03-12 08:57:56
1105798,7546,145,4.0,1996-03-12 08:57:56
1105832,7546,256,3.0,1996-03-12 08:57:56
17598950,121731,100,3.0,1996-03-12 09:51:04
17598951,121731,105,5.0,1996-03-12 09:51:04
17598953,121731,111,5.0,1996-03-12 09:51:04
17598948,121731,92,2.0,1996-03-12 09:51:04
17598954,121731,112,4.0,1996-03-12 09:51:04
17598955,121731,123,5.0,1996-03-12 09:51:04
17598956,121731,140,3.0,1996-03-12 09:51:04
17598949,121731,95,4.0,1996-03-12 09:51:04
17598952,121731,110,5.0,1996-03-12 09:51:04
1956442,13261,112,5.0,1996-03-12 15:04:31
1956429,13261,10,4.0,1996-03-12 15:04:31
1956441,13261,111,5.0,1996-03-12 15:04:31
1956430,13261,19,4.0,1996-03-12 15:04:31
1956439,13261,76,3.0,1996-03-12 15:04:31
1956428,13261,1,5.0,1996-03-12 15:04:31
1956438,13261,70,5.0,1996-03-12 15:04:31
1956431,13261,21,5.0,1996-03-12 15:04:31
1956432,13261,32,5.0,1996-03-12 15:04:31
5819229,40055,185,4.0,1996-03-12 15:14:54
5819225,40055,163,2.0,1996-03-12 15:14:54
5819230,40055,193,4.0,1996-03-12 15:14:54
5819254,40055,334,2.0,1996-03-12 15:14:54
5819222,40055,154,5.0,1996-03-12 15:14:54
5819234,40055,208,1.0,1996-03-12 15:14:54
5819221,40055,150,5.0,1996-03-12 15:14:54
5819242,40055,235,4.0,1996-03-12 15:14:54
5819249,40055,296,4.0,1996-03-12 15:14:54
5819244,40055,246,4.0,1996-03-12 15:14:54
5819245,40055,253,2.0,1996-03-12 15:14:54
10977629,75907,6,4.0,1996-03-12 15:15:17
5819251,40055,305,5.0,1996-03-12 15:17:22
5819253,40055,314,5.0,1996-03-12 15:17:22
5819243,40055,242,4.0,1996-03-12 15:17:22
5819233,40055,203,5.0,1996-03-12 15:17:22
5819241,40055,233,4.0,1996-03-12 15:17:22
10977646,75907,104,1.0,1996-03-12 15:19:50
10977643,75907,57,4.0,1996-03-12 15:19:50
10977631,75907,16,4.0,1996-03-12 15:19:50
10977644,75907,95,3.0,1996-03-12 15:19:50
10977633,75907,21,4.0,1996-03-12 15:19:50
10977636,75907,34,5.0,1996-03-12 15:19:50
10977650,75907,135,1.0,1996-03-12 15:19:50
10977632,75907,17,1.0,1996-03-12 15:19:51
10977639,75907,45,5.0,1996-03-12 15:19:51
10977635,75907,25,5.0,1996-03-12 15:19:51
10977647,75907,111,5.0,1996-03-12 15:19:51
10977645,75907,103,4.0,1996-03-12 15:19:51
10977630,75907,11,4.0,1996-03-12 15:19:51
10977642,75907,52,4.0,1996-03-12 15:19:51
10977637,75907,36,4.0,1996-03-12 15:22:35
16255286,112497,300,5.0,1996-03-12 15:58:26
16255271,112497,222,5.0,1996-03-12 15:58:26
16255264,112497,50,5.0,1996-03-12 15:58:26
16255281,112497,266,5.0,1996-03-12 15:58:26
16255313,112497,468,5.0,1996-03-12 15:58:26
16255273,112497,232,4.0,1996-03-12 15:58:26
16255287,112497,306,4.0,1996-03-12 15:58:26
16255270,112497,154,4.0,1996-03-12 15:58:26
16255263,112497,39,4.0,1996-03-12 15:58:26
16255289,112497,308,5.0,1996-03-12 15:58:26
16255290,112497,316,3.0,1996-03-12 15:58:26
16255276,112497,246,5.0,1996-03-12 15:58:26
16255269,112497,151,4.0,1996-03-12 15:58:26
16255274,112497,234,1.0,1996-03-12 15:58:26
16255268,112497,150,5.0,1996-03-12 15:58:26
16255288,112497,307,5.0,1996-03-12 15:58:26
16255284,112497,293,4.0,1996-03-12 15:58:26
16255275,112497,235,3.0,1996-03-12 16:02:17
7712904,53112,94,4.0,1996-03-12 21:08:45
7712945,53112,261,5.0,1996-03-12 21:14:50
9962723,68844,62,5.0,1996-03-13 19:18:41
9962724,68844,95,4.0,1996-03-13 19:18:41
9962718,68844,11,4.0,1996-03-13 19:18:41
9962719,68844,17,4.0,1996-03-13 19:18:41
9962720,68844,19,2.0,1996-03-13 19:18:41
9962722,68844,36,5.0,1996-03-13 19:18:41
9962725,68844,111,5.0,1996-03-13 19:18:41
9962739,68844,252,4.0,1996-03-13 19:26:31
9962737,68844,237,4.0,1996-03-13 19:26:31
9962738,68844,250,3.0,1996-03-13 19:26:31
9962733,68844,225,5.0,1996-03-13 19:26:31
9962735,68844,235,3.0,1996-03-13 19:26:31
9962734,68844,231,1.0,1996-03-13 19:26:31
9962732,68844,222,5.0,1996-03-13 19:26:31
9962731,68844,218,5.0,1996-03-13 19:26:31
9962729,68844,161,5.0,1996-03-13 19:26:31
9962736,68844,236,4.0,1996-03-13 19:26:31
9962721,68844,31,4.0,1996-03-13 19:26:31
9962727,68844,150,5.0,1996-03-13 19:26:31
9962728,68844,160,3.0,1996-03-13 19:26:31
9962730,68844,208,2.0,1996-03-13 19:26:32
9962752,68844,340,4.0,1996-03-13 19:26:32
9962751,68844,318,5.0,1996-03-13 19:26:32
9962750,68844,316,5.0,1996-03-13 19:26:32
9962748,68844,296,3.0,1996-03-13 19:26:32
9962747,68844,292,4.0,1996-03-13 19:26:32
9962749,68844,300,5.0,1996-03-13 19:26:32
9962746,68844,282,5.0,1996-03-13 19:26:32
9962745,68844,281,4.0,1996-03-13 19:26:32
9962744,68844,280,5.0,1996-03-13 19:26:32
9962743,68844,277,3.0,1996-03-13 19:26:32
9962742,68844,272,5.0,1996-03-13 19:26:32
9962740,68844,253,3.0,1996-03-13 19:26:32
9962741,68844,265,5.0,1996-03-13 19:26:32
9962726,68844,147,4.0,1996-03-13 19:26:32
19572251,135464,111,5.0,1996-03-13 23:47:14
19572250,135464,34,5.0,1996-03-13 23:47:14
19572249,135464,32,5.0,1996-03-13 23:47:14
19572248,135464,11,5.0,1996-03-13 23:47:14
19572247,135464,1,5.0,1996-03-13 23:47:14
19572270,135464,581,5.0,1996-03-13 23:47:14
19572253,135464,153,5.0,1996-03-13 23:58:38
19572260,135464,235,4.0,1996-03-13 23:58:38
19572254,135464,161,5.0,1996-03-13 23:58:38
19572255,135464,165,3.0,1996-03-13 23:58:38
19572256,135464,168,5.0,1996-03-13 23:58:38
19572259,135464,224,4.0,1996-03-13 23:58:38
19572252,135464,150,4.0,1996-03-13 23:58:38
19572257,135464,171,5.0,1996-03-13 23:58:39
19572258,135464,185,3.0,1996-03-13 23:58:39
19572263,135464,272,4.0,1996-03-13 23:58:39
19572261,135464,247,5.0,1996-03-13 23:58:39
19572265,135464,292,5.0,1996-03-13 23:58:39
19572264,135464,288,5.0,1996-03-13 23:58:39
19572266,135464,296,5.0,1996-03-13 23:58:39
19572262,135464,253,4.0,1996-03-13 23:58:39
19572269,135464,318,5.0,1996-03-13 23:58:39
19572268,135464,300,4.0,1996-03-13 23:58:39
19572267,135464,299,5.0,1996-03-13 23:58:39
9592433,66360,111,4.0,1996-03-14 04:02:54
9592427,66360,10,4.0,1996-03-14 04:02:54
9592426,66360,6,5.0,1996-03-14 04:02:54
9592429,66360,19,4.0,1996-03-14 04:02:54
9592432,66360,110,5.0,1996-03-14 04:02:54
9592428,66360,11,4.0,1996-03-14 04:02:54
9592435,66360,149,2.0,1996-03-14 04:20:18
9592438,66360,158,4.0,1996-03-14 04:20:18
9592439,66360,160,3.0,1996-03-14 04:20:18
9592440,66360,165,5.0,1996-03-14 04:20:18
9592443,66360,224,4.0,1996-03-14 04:20:18
9592474,66360,437,3.0,1996-03-14 04:20:18
9592444,66360,227,4.0,1996-03-14 04:20:18
9592445,66360,229,4.0,1996-03-14 04:20:18
9592437,66360,153,4.0,1996-03-14 04:20:18
9592446,66360,231,3.0,1996-03-14 04:20:18
9592448,66360,249,4.0,1996-03-14 04:20:18
9592449,66360,252,4.0,1996-03-14 04:20:18
9592434,66360,145,5.0,1996-03-14 04:20:18
9592447,66360,238,3.0,1996-03-14 04:20:18
9592466,66360,306,4.0,1996-03-14 04:20:19
9592473,66360,339,4.0,1996-03-14 04:20:19
9592465,66360,305,1.0,1996-03-14 04:20:19
9592431,66360,50,5.0,1996-03-14 04:20:19
9592464,66360,303,3.0,1996-03-14 04:20:19
9592436,66360,151,4.0,1996-03-14 04:20:19
9592467,66360,308,4.0,1996-03-14 04:20:19
9592471,66360,319,4.0,1996-03-14 04:20:19
9592430,66360,44,3.0,1996-03-14 04:20:19
9592470,66360,318,5.0,1996-03-14 04:20:19
9592469,66360,316,4.0,1996-03-14 04:20:19
9592472,66360,329,4.0,1996-03-14 04:20:19
9592463,66360,300,4.0,1996-03-14 04:20:19
9592468,66360,315,4.0,1996-03-14 04:20:19
9592461,66360,293,5.0,1996-03-14 04:20:19
9592454,66360,266,4.0,1996-03-14 04:20:19
9592462,66360,296,5.0,1996-03-14 04:20:19
9592455,66360,273,4.0,1996-03-14 04:20:19
9592442,66360,208,4.0,1996-03-14 04:20:19
9592452,66360,259,4.0,1996-03-14 04:20:19
9592441,66360,173,3.0,1996-03-14 04:20:19
9592451,66360,257,2.0,1996-03-14 04:20:19
9592457,66360,280,4.0,1996-03-14 04:20:19
9592458,66360,288,4.0,1996-03-14 04:20:19
9592450,66360,253,4.0,1996-03-14 04:20:19
9592459,66360,290,4.0,1996-03-14 04:20:19
9592460,66360,292,4.0,1996-03-14 04:20:19
9592456,66360,276,3.0,1996-03-14 04:20:19
9592453,66360,260,4.0,1996-03-14 04:20:19
3078071,20990,110,5.0,1996-03-14 08:41:01
3078072,20990,145,5.0,1996-03-14 09:05:10
3078059,20990,39,5.0,1996-03-14 09:05:10
3078077,20990,160,3.0,1996-03-14 09:05:10
3078074,20990,153,5.0,1996-03-14 09:05:10
3078075,20990,157,1.0,1996-03-14 09:05:10
3078076,20990,158,4.0,1996-03-14 09:05:10
3078079,20990,165,3.0,1996-03-14 09:05:10
3078080,20990,168,3.0,1996-03-14 09:05:10
3078082,20990,172,1.0,1996-03-14 09:05:10
3078085,20990,179,4.0,1996-03-14 09:05:10
3078073,20990,150,5.0,1996-03-14 09:05:10
3078058,20990,31,4.0,1996-03-14 09:05:10
3078078,20990,161,4.0,1996-03-14 09:05:10
3078097,20990,249,4.0,1996-03-14 09:05:10
3078104,20990,274,2.0,1996-03-14 09:05:10
3078068,20990,71,2.0,1996-03-14 09:05:10
3078102,20990,267,4.0,1996-03-14 09:05:10
3078101,20990,266,4.0,1996-03-14 09:05:10
3078100,20990,256,4.0,1996-03-14 09:05:10
3078099,20990,253,4.0,1996-03-14 09:05:10
3078098,20990,252,5.0,1996-03-14 09:05:10
3078056,20990,22,3.0,1996-03-14 09:05:10
3078096,20990,238,1.0,1996-03-14 09:05:10
3078093,20990,227,3.0,1996-03-14 09:05:10
3078095,20990,234,2.0,1996-03-14 09:05:10
3078094,20990,231,2.0,1996-03-14 09:05:10
3078092,20990,225,4.0,1996-03-14 09:05:10
3078091,20990,222,2.0,1996-03-14 09:05:10
3078090,20990,216,4.0,1996-03-14 09:05:10
3078088,20990,203,2.0,1996-03-14 09:05:11
3078086,20990,185,5.0,1996-03-14 09:05:11
3078087,20990,186,3.0,1996-03-14 09:05:11
3078063,20990,54,2.0,1996-03-14 09:05:11
3078062,20990,48,3.0,1996-03-14 09:05:11
3078119,20990,329,4.0,1996-03-14 09:05:11
3078060,20990,44,2.0,1996-03-14 09:05:11
3078118,20990,318,5.0,1996-03-14 09:05:11
3078108,20990,282,4.0,1996-03-14 09:05:11
3078103,20990,273,5.0,1996-03-14 09:05:11
3078122,20990,340,4.0,1996-03-14 09:05:11
3078121,20990,339,5.0,1996-03-14 09:05:11
3078105,20990,275,3.0,1996-03-14 09:05:11
3078106,20990,276,3.0,1996-03-14 09:05:11
3078107,20990,280,5.0,1996-03-14 09:05:11
3078089,20990,208,4.0,1996-03-14 09:05:11
3078109,20990,288,4.0,1996-03-14 09:05:11
3078110,20990,292,4.0,1996-03-14 09:05:11
3078112,20990,296,3.0,1996-03-14 09:05:11
3078111,20990,293,4.0,1996-03-14 09:05:11
3078113,20990,300,4.0,1996-03-14 09:05:11
3078114,20990,303,3.0,1996-03-14 09:05:11
3078115,20990,315,3.0,1996-03-14 09:05:11
3078116,20990,316,4.0,1996-03-14 09:05:11
3078117,20990,317,4.0,1996-03-14 09:05:11
3078123,20990,437,2.0,1996-03-14 09:07:19
3078081,20990,170,4.0,1996-03-14 09:07:19
3078083,20990,173,3.0,1996-03-14 09:07:19
3078084,20990,174,4.0,1996-03-14 09:07:20
3078120,20990,333,4.0,1996-03-14 09:07:20
3078064,20990,60,3.0,1996-03-14 09:07:20
1746938,11825,231,5.0,1996-03-14 15:09:54
1746920,11825,165,5.0,1996-03-14 15:09:54
1746948,11825,270,4.0,1996-03-14 15:09:54
1746923,11825,172,4.0,1996-03-14 15:09:54
1746935,11825,225,4.0,1996-03-14 15:09:54
1746949,11825,280,5.0,1996-03-14 15:09:54
1746940,11825,235,4.0,1996-03-14 15:09:54
1746947,11825,267,3.0,1996-03-14 15:09:54
1746945,11825,265,5.0,1996-03-14 15:09:54
1746943,11825,253,4.0,1996-03-14 15:09:54
1746939,11825,234,3.0,1996-03-14 15:09:54
1746918,11825,161,5.0,1996-03-14 15:09:54
1746941,11825,246,5.0,1996-03-14 15:09:54
1746905,11825,39,4.0,1996-03-14 15:09:54
1746917,11825,153,4.0,1996-03-14 15:09:54
1746951,11825,288,4.0,1996-03-14 15:09:54
1746915,11825,145,4.0,1996-03-14 15:09:54
1746916,11825,150,5.0,1996-03-14 15:09:54
1746962,11825,338,4.0,1996-03-14 15:09:55
1746931,11825,208,4.0,1996-03-14 15:09:55
1746954,11825,296,5.0,1996-03-14 15:09:55
1746928,11825,196,4.0,1996-03-14 15:09:55
1746927,11825,193,2.0,1996-03-14 15:09:55
1746926,11825,185,4.0,1996-03-14 15:09:55
1746960,11825,333,5.0,1996-03-14 15:09:55
1746956,11825,315,4.0,1996-03-14 15:09:55
1746957,11825,316,4.0,1996-03-14 15:09:55
1746953,11825,293,4.0,1996-03-14 15:09:55
1746958,11825,318,5.0,1996-03-14 15:09:55
1746959,11825,329,4.0,1996-03-14 15:09:55
1746950,11825,282,4.0,1996-03-14 15:09:55
1746955,11825,300,5.0,1996-03-14 15:09:55
5819256,40055,352,4.0,1996-03-14 15:13:41
5819220,40055,144,4.0,1996-03-14 15:13:41
1746944,11825,256,4.0,1996-03-14 15:14:46
1746952,11825,289,4.0,1996-03-14 15:14:46
1746899,11825,10,4.0,1996-03-14 15:22:21
13357555,92320,225,4.0,1996-03-14 16:37:49
13357521,92320,25,3.0,1996-03-14 16:39:57
11803326,81468,261,5.0,1996-03-14 17:26:26
11803328,81468,265,5.0,1996-03-14 17:26:26
11803339,81468,314,5.0,1996-03-14 17:26:26
11803332,81468,282,4.0,1996-03-14 17:26:26
11803333,81468,289,4.0,1996-03-14 17:26:26
11803334,81468,292,5.0,1996-03-14 17:26:26
11803337,81468,307,4.0,1996-03-14 17:26:26
11803329,81468,270,4.0,1996-03-14 17:26:26
11803335,81468,300,4.0,1996-03-14 17:26:26
11803330,81468,272,5.0,1996-03-14 17:26:26
11803327,81468,262,5.0,1996-03-14 17:26:26
11803331,81468,276,4.0,1996-03-14 17:26:26
11803324,81468,236,4.0,1996-03-14 17:26:26
11803315,81468,150,5.0,1996-03-14 17:26:26
11803341,81468,468,5.0,1996-03-14 17:26:26
11803314,81468,144,4.0,1996-03-14 17:26:26
11803316,81468,161,5.0,1996-03-14 17:26:26
11803317,81468,186,4.0,1996-03-14 17:26:26
11803318,81468,195,4.0,1996-03-14 17:26:26
11803320,81468,222,4.0,1996-03-14 17:26:26
11803319,81468,218,4.0,1996-03-14 17:26:26
11803321,81468,224,4.0,1996-03-14 17:26:26
11803322,81468,232,5.0,1996-03-14 17:26:26
11803323,81468,235,1.0,1996-03-14 17:26:26
11803325,81468,252,4.0,1996-03-14 17:26:26
11803336,81468,306,4.0,1996-03-14 17:26:27
11803340,81468,339,4.0,1996-03-14 17:26:27
11803338,81468,308,4.0,1996-03-14 17:26:27
5819207,40055,48,3.0,1996-03-14 21:10:54
7352070,50725,95,4.0,1996-03-15 08:34:02
7352096,50725,608,5.0,1996-03-15 08:34:02
